bat_team,bowl_team,runs,wickets,overs,striker,non-striker,total
Royal Challengers Bangalore,Mumbai Indians,140,5,18.6,77,19,156
Royal Challengers Bangalore,Mumbai Indians,140,5,19.1,77,19,156
Royal Challengers Bangalore,Mumbai Indians,144,5,19.2,81,19,156
Royal Challengers Bangalore,Mumbai Indians,145,5,19.3,82,19,156
Royal Challengers Bangalore,Mumbai Indians,146,5,19.4,82,19,156
Royal Challengers Bangalore,Mumbai Indians,150,5,19.5,86,19,156
Royal Challengers Bangalore,Mumbai Indians,156,5,19.6,92,19,156
Rajasthan Royals,Delhi Daredevils,37,1,5.0,8,8,165
Rajasthan Royals,Delhi Daredevils,38,1,5.1,9,8,165
Rajasthan Royals,Delhi Daredevils,42,1,5.2,12,9,165
Rajasthan Royals,Delhi Daredevils,42,1,5.3,12,9,165
Rajasthan Royals,Delhi Daredevils,43,1,5.4,13,9,165
Rajasthan Royals,Delhi Daredevils,44,1,5.5,13,10,165
Rajasthan Royals,Delhi Daredevils,45,1,5.6,14,10,165
Rajasthan Royals,Delhi Daredevils,46,1,6.1,15,10,165
Rajasthan Royals,Delhi Daredevils,47,1,6.2,15,11,165
Rajasthan Royals,Delhi Daredevils,48,1,6.3,16,11,165
Rajasthan Royals,Delhi Daredevils,49,1,6.4,16,12,165
Rajasthan Royals,Delhi Daredevils,50,1,6.5,17,12,165
Rajasthan Royals,Delhi Daredevils,50,1,6.6,17,12,165
Rajasthan Royals,Delhi Daredevils,51,1,7.1,18,12,165
Rajasthan Royals,Delhi Daredevils,52,1,7.2,18,13,165
Rajasthan Royals,Delhi Daredevils,52,1,7.3,18,13,165
Rajasthan Royals,Delhi Daredevils,53,1,7.4,19,13,165
Rajasthan Royals,Delhi Daredevils,54,1,7.5,19,14,165
Rajasthan Royals,Delhi Daredevils,55,1,7.6,20,14,165
Rajasthan Royals,Delhi Daredevils,55,1,8.1,20,14,165
Rajasthan Royals,Delhi Daredevils,56,1,8.2,21,14,165
Rajasthan Royals,Delhi Daredevils,60,1,8.3,21,18,165
Rajasthan Royals,Delhi Daredevils,64,1,8.4,22,21,165
Rajasthan Royals,Delhi Daredevils,64,1,8.5,22,21,165
Rajasthan Royals,Delhi Daredevils,65,1,8.6,23,21,165
Rajasthan Royals,Delhi Daredevils,66,1,9.1,24,21,165
Rajasthan Royals,Delhi Daredevils,67,1,9.2,24,22,165
Rajasthan Royals,Delhi Daredevils,68,1,9.3,25,22,165
Rajasthan Royals,Delhi Daredevils,68,1,9.4,25,22,165
Rajasthan Royals,Delhi Daredevils,72,1,9.5,26,25,165
Rajasthan Royals,Delhi Daredevils,73,1,9.6,27,25,165
Rajasthan Royals,Delhi Daredevils,74,1,10.1,28,25,165
Rajasthan Royals,Delhi Daredevils,75,1,10.2,28,26,165
Rajasthan Royals,Delhi Daredevils,79,1,10.3,32,26,165
Rajasthan Royals,Delhi Daredevils,80,1,10.4,33,26,165
Rajasthan Royals,Delhi Daredevils,81,1,10.5,33,27,165
Rajasthan Royals,Delhi Daredevils,85,1,10.6,37,27,165
Rajasthan Royals,Delhi Daredevils,86,1,11.1,37,28,165
Rajasthan Royals,Delhi Daredevils,87,1,11.2,38,28,165
Rajasthan Royals,Delhi Daredevils,87,2,11.3,38,28,165
Rajasthan Royals,Delhi Daredevils,87,2,11.4,38,0,165
Rajasthan Royals,Delhi Daredevils,89,2,11.5,38,2,165
Rajasthan Royals,Delhi Daredevils,91,2,11.6,38,4,165
Rajasthan Royals,Delhi Daredevils,91,2,12.1,38,4,165
Rajasthan Royals,Delhi Daredevils,93,2,12.2,40,4,165
Rajasthan Royals,Delhi Daredevils,94,2,12.3,41,4,165
Rajasthan Royals,Delhi Daredevils,96,2,12.4,41,6,165
Rajasthan Royals,Delhi Daredevils,97,2,12.5,41,7,165
Rajasthan Royals,Delhi Daredevils,103,2,12.6,47,7,165
Rajasthan Royals,Delhi Daredevils,103,2,13.1,47,7,165
Rajasthan Royals,Delhi Daredevils,104,2,13.2,47,7,165
Rajasthan Royals,Delhi Daredevils,105,2,13.3,48,7,165
Rajasthan Royals,Delhi Daredevils,106,2,13.4,48,7,165
Rajasthan Royals,Delhi Daredevils,107,2,13.5,49,7,165
Rajasthan Royals,Delhi Daredevils,108,2,13.6,49,8,165
Rajasthan Royals,Delhi Daredevils,112,2,14.1,49,12,165
Rajasthan Royals,Delhi Daredevils,118,2,14.2,49,18,165
Rajasthan Royals,Delhi Daredevils,124,2,14.3,49,24,165
Rajasthan Royals,Delhi Daredevils,125,2,14.4,49,25,165
Rajasthan Royals,Delhi Daredevils,126,2,14.5,50,25,165
Rajasthan Royals,Delhi Daredevils,127,2,14.6,50,26,165
Rajasthan Royals,Delhi Daredevils,128,2,15.1,50,27,165
